time,person,T_xacc,T_yacc,T_zacc,RA_xacc,RA_yacc,RA_zacc,LA_xacc,LA_yacc,LA_zacc,RL_xacc,RL_yacc,RL_zacc,LL_xacc,LL_yacc,LL_zacc
1491980675789,p1,8.0584,1.9197,3.1626,-4.4903,6.6318,5.6101,-0.32091,-2.9371,8.37,-11.177,10.213,-0.29752,-3.0594,-2.7688,0.042753
1491980675829,p1,8.3953,2.8681,4.3054,-3.9812,6.7246,6.9284,0.05929,-2.8731,8.1619,-10.626,10.143,-1.0067,-0.80103,-0.73335,0.29558
1491980675869,p1,8.5023,3.7614,4.8566,-3.4568,6.6186,8.2654,0.27119,-2.967,8.4528,-10.084,9.2613,-1.3024,1.1401,-0.43088,0.92686
1491980675909,p1,8.1783,2.6404,4.2426,-3.4575,5.955,7.6305,0.14671,-3.1472,9.0531,-9.8525,9.1209,-1.5903,1.2974,-1.1081,2.1081
1491980675949,p1,8.9919,1.8343,2.244,-3.699,5.4932,6.8808,-0.22795,-3.7046,9.4801,-9.3222,9.3238,-1.1671,-0.39113,-3.3739,2.9102
1491980675989,p1,10.113,3.8943,1.7064,-4.0091,5.191,6.2237,0.047827,-4.0805,9.7402,-9.1071,8.4372,-0.59163,-1.3841,-4.5711,0.51445
1491980676029,p1,9.4891,5.2119,3.2322,-4.6725,6.3154,6.3609,0.54866,-3.403,9.6895,-10.019,8.6655,-0.45264,-3.5399,-6.989,-1.5904
1491980676069,p1,9.1741,3.8681,4.6237,-4.6151,7.0001,7.1372,0.50632,-3.1367,10.198,-10.627,7.7695,-0.19376,-6.6075,-8.4931,-3.1554
1491980676109,p1,9.3476,2.3504,4.0183,-3.8433,6.1231,7.9594,-0.91449,-3.1104,10.376,-10.223,8.2168,0.84928,-7.9861,-7.9743,-4.4026
1491980676149,p1,9.0172,2.0402,4.4614,-3.9308,7.2144,8.8971,-2.8707,-3.704,11.017,-8.6936,7.373,1.4061,-6.8821,-10.413,-4.9881
1491980676189,p1,7.9714,1.4562,4.39,-9.6982,11.089,13.857,-1.948,-1.5953,10.562,-6.2851,6.7674,1.4402,-7.183,-11.579,-4.2194
1491980676229,p1,7.3494,0.71756,1.3663,-10.707,-2.0044,12.15,-1.1546,-3.3797,9.5949,-4.4305,6.2583,1.1929,-9.3226,-10.993,-2.3265
1491980676269,p1,7.8174,-0.065475,3.5881,-8.4247,-0.57143,7.1716,-1.5521,-4.3993,9.2863,-3.4183,4.0056,0.99059,-10.313,-12.951,-0.79458
1491980676309,p1,10.025,-0.60408,7.8987,-3.9706,-0.1108,3.6285,-0.57735,-4.1627,8.6979,-1.9192,1.7969,1.5033,-8.6369,-9.6214,-0.36879
1491980676349,p1,9.1975,-0.056804,6.0756,0.97643,0.6423,6.1461,-0.24691,-3.718,8.903,-0.24464,0.52463,2.4387,-7.8475,-8.283,0.38029
1491980676389,p1,8.4735,0.084155,3.7582,0.845,-1.2117,2.5497,0.17111,-3.118,8.9503,0.56013,1.1406,2.9794,-8.1657,-10.155,-0.13815
1491980676429,p1,7.8929,-0.29982,2.7515,3.3303,1.1817,-0.52277,0.99076,0.081698,7.1124,-0.21134,2.7447,2.452,-9.1102,-10.178,-0.84149
1491980676469,p1,8.6761,-0.99627,1.1937,20.055,14.57,33.825,0.95622,1.4167,4.9493,-2.1119,4.0791,0.80667,-9.5292,-9.7264,-1.191
1491980676509,p1,9.2136,-1.7611,2.4312,-1.7343,12.674,1.0856,1.1819,6.9601,0.60446,-3.549,5.4815,-0.52926,-8.5391,-8.4279,-2.127
1491980676549,p1,10.355,-3.2508,2.1392,-4.3224,-3.9845,12.329,7.4451,-22.327,16.114,-6.0917,5.8185,-1.0309,-9.1155,-8.2314,-2.0092
1491980676589,p1,10.084,-0.62575,2.0498,-4.6152,8.8166,8.9877,-0.95495,-1.3103,11.261,-8.254,6.2176,-1.6825,-8.5243,-8.7883,-1.6197
1491980676629,p1,10.016,0.36972,1.4887,-4.5731,5.6101,8.7497,2.0285,1.9175,9.3407,-8.6578,7.6048,-1.9923,-8.2846,-8.9246,-1.4293
1491980676669,p1,9.723,0.004039,4.6176,-2.5532,5.124,7.9676,2.4338,-2.9807,9.8672,-9.6141,10.481,-2.0146,-7.5077,-10.604,-0.68108
1491980676709,p1,8.8924,0.50256,3.8834,-2.8409,3.9501,8.048,1.9627,-0.64067,8.9612,-10.826,11.476,-0.72702,-6.3967,-9.6562,0.17698
1491980676749,p1,8.2491,-1.0993,1.8836,-2.5008,5.3675,7.7503,1.8067,-1.3414,7.6239,-9.3532,11.182,-0.66709,-4.0595,-5.4709,0.78807
1491980676789,p1,6.6528,2.6415,3.3134,-2.7386,4.4032,7.6229,1.3887,-3.1991,10.039,-10.851,10.665,-0.45653,-1.6567,-2.0233,0.75578
1491980676829,p1,6.6024,2.8975,6.1049,-2.8194,5.1192,7.4702,0.7094,-1.6958,9.1708,-11.357,9.8998,-0.94604,-0.1031,-0.27548,0.87639
1491980676869,p1,8.4562,3.2889,4.5399,-3.3808,5.1148,7.875,4.6292,0.25388,9.0154,-10.016,8.0584,-0.54946,1.5988,0.16186,1.7132
1491980676909,p1,10.165,2.5159,5.458,-3.5118,5.3164,8.2956,3.715,-1.3265,9.9826,-10.521,7.4266,-0.58143,0.46574,-1.3366,2.3474
1491980676949,p1,10.345,2.2596,4.3461,-3.6254,5.3919,8.7254,2.2258,-2.806,10.467,-9.8401,8.3913,-1.079,-0.26042,-4.9977,1.369
1491980676989,p1,10.289,2.258,2.9952,-3.3419,5.8207,8.2965,2.4492,-2.0704,9.9446,-9.1309,10.073,-0.70643,-1.912,-5.976,-0.78324
1491980677029,p1,9.7203,1.7886,2.958,-3.3776,6.0787,8.0981,2.5352,-0.92152,9.5542,-9.4088,8.9465,-0.69579,-4.0487,-6.7784,-1.3146
1491980677069,p1,9.3288,1.0941,3.2788,-2.7611,5.586,7.6987,1.9812,-1.6003,9.1762,-9.4848,7.7759,-0.63601,-6.89,-7.8686,-1.9333
1491980677109,p1,8.8674,1.7901,4.3094,-2.0424,5.0887,7.7324,1.9619,-1.7046,9.1875,-8.6472,7.7998,-0.16903,-9.2891,-8.7665,-2.559
1491980677149,p1,8.6651,0.1159,4.6705,-2.4545,5.558,8.4514,2.3114,-2.3767,9.2779,-6.4123,7.6499,0.12364,-8.5719,-10.101,-2.1022
1491980677189,p1,8.7189,-1.3352,4.3481,-2.28,4.829,8.7748,1.6241,-2.4639,9.6846,-6.4957,7.9341,0.2342,-7.7639,-10.642,-2.2245
1491980677229,p1,7.8286,-0.65982,3.9578,-1.4297,4.3331,8.0438,1.2955,-2.6929,9.6641,-5.6138,6.5413,0.53855,-9.4273,-10.964,-2.119
1491980677269,p1,8.0359,-0.42112,4.9905,-1.3029,4.6236,8.1334,1.6467,-2.5964,9.0907,-3.8498,3.5772,0.80982,-8.829,-11.865,-1.5585
1491980677309,p1,8.1527,-0.50687,5.8264,-0.86799,4.5906,7.9123,1.8203,-3.0861,9.4661,-2.0745,1.2511,0.95306,-9.7194,-12.075,0.009725
1491980677349,p1,8.3021,-0.25745,6.1425,-0.21479,3.5948,7.766,2.4163,-3.8878,9.3889,0.066357,0.56789,1.3495,-8.0406,-10.395,-2.1837
1491980677389,p1,8.1238,-0.6375,5.2355,-0.40083,4.1482,8.1465,2.7748,-3.8693,8.9441,0.56429,1.1465,1.5539,-8.6899,-9.1001,-1.967
1491980677429,p1,7.764,-1.4542,4.5485,-1.1247,4.7539,8.7329,1.522,-3.4883,8.5713,-0.67902,3.1374,1.3617,-8.0752,-8.8042,-1.9409
1491980677469,p1,8.4416,-2.571,2.726,-1.1703,5.2392,8.6668,0.6306,-3.946,9.023,-2.1518,4.5144,0.68535,-7.8506,-8.8799,-1.9672
1491980677509,p1,8.6863,-2.8103,2.8009,-1.6379,5.2048,9.2471,-0.38082,-3.7561,8.8503,-3.441,5.2008,0.33607,-8.8845,-9.085,-1.7536
1491980677549,p1,9.5483,-1.8357,5.5966,-1.6278,4.9629,9.1391,-0.30521,-4.2974,9.8486,-6.1362,6.1076,-0.25179,-8.929,-9.1391,-1.1793
1491980677589,p1,8.6737,-0.43847,6.2039,-1.2719,4.2126,8.8754,1.6377,-3.6186,10.355,-7.8061,6.6137,-0.92365,-7.4463,-9.3622,-1.3042
1491980677629,p1,8.2269,0.69547,5.1186,-0.52036,4.1646,8.26,1.7795,-3.4914,9.4897,-9.4524,8.2456,-1.7313,-7.8291,-10.004,-1.0211
1491980677669,p1,7.6801,0.6217,6.1435,-0.65887,3.8565,8.2991,1.4385,-3.2748,8.8793,-10.916,11.52,-0.45125,-7.4483,-10.964,-0.53163
1491980677709,p1,7.5602,0.26869,5.7375,-0.45827,3.8373,8.2614,0.95823,-2.9122,8.4745,-10.389,11.188,0.52009,-5.7802,-8.1192,-0.10729
1491980677749,p1,8.2793,-0.11085,6.5835,-0.63095,4.2836,8.2283,1.3303,-2.5989,8.6947,-9.4597,10.547,0.29186,-3.6161,-4.336,0.3429
1491980677789,p1,9.7199,0.08719,6.0362,-0.88874,5.0481,8.5559,2.3536,-2.4727,8.5785,-10.729,10.556,0.48393,-1.8142,-1.8941,0.3351
1491980677829,p1,9.7685,1.9289,4.81,-1.3787,4.8959,8.9556,2.6353,-2.0766,8.9059,-9.547,10.008,0.10311,0.72097,-0.23459,0.8979
1491980677869,p1,7.8789,2.5376,4.5758,-2.2013,5.4617,9.2885,2.0657,-2.3259,8.7647,-10.097,9.2287,-0.67992,2.4945,-1.1382,0.58924
1491980677909,p1,7.2635,2.7389,3.6473,-1.4485,4.7622,8.5366,2.8088,-2.5737,9.3769,-10.364,8.3316,-1.6447,1.8068,-0.96036,1.9154
1491980677949,p1,7.965,2.5879,2.9504,-0.54569,4.6496,7.7542,3.3503,-2.8385,9.2723,-10.242,7.6522,-2.2718,-1.9533,-5.125,1.5941
1491980677989,p1,8.6051,2.8756,3.8225,-0.87902,5.1165,7.9633,3.1649,-2.8427,9.4554,-9.5721,8.2009,-1.9213,-3.1249,-5.4613,-1.0713
1491980678029,p1,9.3137,2.403,5.7422,-1.1877,5.7331,8.3141,2.7556,-2.5433,8.8572,-10.839,8.1609,-0.72367,-5.6881,-6.2858,-1.1318
1491980678069,p1,9.1624,1.7533,5.4757,-0.98244,5.1747,8.4684,2.1197,-2.7982,9.2676,-10.943,8.3898,0.039307,-8.0139,-7.8925,-2.1317
1491980678109,p1,8.8341,1.0345,4.3196,-0.45077,4.9112,7.7997,1.8494,-3.1059,9.5867,-9.5531,8.3125,0.11234,-9.2899,-9.5155,-1.9932
1491980678149,p1,8.4749,0.55705,4.0303,0.056728,4.9863,6.8213,1.9569,-3.1521,9.3593,-7.5923,7.7788,0.48245,-8.5496,-10.093,-2.3708
1491980678189,p1,8.3987,0.2828,4.2219,-0.86848,2.9372,7.8853,2.2963,-3.2938,8.9317,-5.5791,5.8048,0.93021,-8.6403,-10.811,-1.8513
1491980678229,p1,7.8821,0.12878,4.8735,-2.1478,2.8776,11.163,1.7604,-3.2883,8.723,-3.1937,3.9758,1.1602,-8.5138,-11.538,-1.5
1491980678269,p1,8.1268,-0.5738,4.08,-0.28779,4.1437,12.002,1.4884,-3.8601,8.8071,-1.6574,1.5893,1.1637,-8.9943,-12.043,-1.7037
1491980678309,p1,8.7185,-1.3066,4.587,1.6033,3.937,9.1251,1.8889,-4.4476,8.9456,-0.022015,0.17148,1.003,-10.266,-12.035,-0.23847
1491980678349,p1,9.0344,-3.5347,5.3807,1.0169,4.19,8.9574,1.989,-4.7839,9.3222,0.97233,1.2572,0.58659,-9.4487,-10.817,-1.2374
1491980678389,p1,8.4506,-2.5954,5.084,0.16637,3.8625,9.0308,0.37793,-4.8669,9.9961,0.10974,2.345,1.4985,-9.6638,-8.9598,-2.3268
1491980678429,p1,8.2226,-3.2358,2.6459,1.0472,4.2179,9.2128,-0.61025,-5.9728,8.1299,-2.3699,3.6855,1.4172,-8.569,-8.6688,-1.5679
1491980678469,p1,8.8925,2.1182,3.9061,-2.072,6.5511,7.7859,1.544,-1.9955,9.2535,-10.449,10.663,-2.5955,2.3097,-0.45181,-0.10694
1491980678509,p1,9.1499,3.0641,3.9888,-2.1854,7.0741,7.9334,1.7258,-2.9828,9.5203,-9.6651,9.508,-1.9332,-0.20903,-1.7788,0.34747
1491980678549,p1,8.8964,2.8379,3.6273,-2.0915,6.4447,7.727,1.8458,-3.1724,9.303,-10.505,7.6567,-1.2203,-3.0246,-5.3342,-0.27
1491980678589,p1,8.7661,2.5904,4.6394,-2.301,5.6316,7.4279,1.5361,-2.9128,9.0004,-10.821,8.3272,-0.43956,-6.6327,-8.5758,0.13096
1491980678629,p1,8.7604,1.7281,5.3947,-2.2624,5.8349,7.4804,1.4873,-2.9298,9.1075,-9.8413,8.6935,0.79521,-8.8627,-6.98,-0.34319
1491980678669,p1,8.6893,0.58974,4.9242,-1.8436,5.4377,7.8748,1.1435,-2.7994,9.1098,-8.3839,8.7201,1.1996,-7.728,-8.9929,-0.89723
1491980678709,p1,8.4551,-0.090129,4.9777,-1.6628,5.6337,7.9497,0.93118,-2.6138,9.1278,-6.3276,6.8682,1.2054,-7.5214,-11.064,-0.54073
1491980678749,p1,8.4417,0.47137,5.3841,-1.4458,6.437,8.2755,1.0532,-2.7188,9.0972,-5.9508,5.883,0.39624,-8.4192,-10.124,-1.0987
1491980678789,p1,8.2923,0.8102,6.176,-1.1092,5.1354,7.703,0.93193,-3.1094,9.2538,-4.3912,4.6748,0.25632,-10.553,-13.993,-0.64466
1491980678829,p1,8.0766,0.53328,5.4564,-1.1156,5.142,7.336,0.75673,-3.2103,9.1795,-2.5715,2.4314,0.39286,-8.6324,-12.035,-1.3167
1491980678869,p1,7.7717,0.036628,4.287,-1.595,4.9823,7.291,1.1533,-4.31,9.2634,-0.95759,1.0267,0.65191,-8.7571,-10.097,-2.0083
1491980678909,p1,7.8997,-0.38884,2.9721,-0.84491,5.1354,7.6949,1.002,-3.9392,8.7559,0.93608,0.314,0.70574,-8.7666,-10.42,-3.638
1491980678949,p1,8.4941,-0.76414,3.004,0.15312,5.4663,8.4048,0.67394,-4.7449,9.3859,1.2269,1.6223,0.18494,-8.9903,-9.5659,-4.1176
1491980678989,p1,8.8451,-1.4543,4.457,0.23224,5.8326,8.8639,0.22233,-4.2935,9.425,-1.1842,3.8062,-0.63118,-8.9669,-9.5243,-3.2355
1491980679029,p1,9.1652,-1.8692,3.8375,-0.7749,5.6796,8.4512,-0.0666,-3.3226,9.0908,-3.0517,5.2093,-0.76027,-8.8218,-8.3329,-2.3184
1491980679069,p1,9.3775,-1.4385,3.1481,-1.2553,6.0261,8.5081,-0.26586,-3.9346,9.6803,-5.2901,6.0489,-0.98623,-9.242,-9.1703,-1.5583
1491980679109,p1,9.2063,0.17827,3.0305,-2.0786,5.1284,7.6678,-0.42429,-4.0704,9.9981,-7.9906,6.9741,-0.60632,-7.5635,-9.0601,-1.1188
1491980679149,p1,9.0138,1.0938,4.1839,-2.2037,5.8736,7.4858,-0.16456,-5.141,10.49,-10.359,8.6873,-0.010498,-6.8447,-9.1374,-1.3459
1491980679189,p1,9.7523,1.8685,5.3584,-0.83619,5.6828,7.8044,0.81888,-4.0659,9.4741,-10.422,9.6002,0.42241,-7.2514,-10.751,-0.80427
1491980679229,p1,8.9445,1.4878,5.8571,-1.409,5.625,7.7422,0.46435,-3.0772,8.8941,-10.31,11.041,0.46811,-6.6622,-8.1563,-0.15977
1491980679269,p1,8.0877,1.2451,5.282,-1.3471,5.934,7.5253,1.3414,-2.7213,8.4024,-10.601,11.255,0.87469,-4.4083,-4.2982,0.097896
1491980679309,p1,7.8621,0.64779,5.0377,-1.5617,5.6648,7.5301,1.6622,-2.0179,7.9794,-9.6563,11.362,-0.40446,-2.2018,-2.2045,0.84308
1491980679349,p1,8.2097,1.0058,3.7147,-1.7877,6.0598,7.5864,1.5685,-1.6638,8.4315,-9.1621,9.3347,-1.2477,0.43848,-0.4413,1.5275
1491980679389,p1,8.3322,1.9734,4.1994,-1.6989,6.1048,7.7961,1.3645,-2.3635,9.1349,-9.3137,9.4791,-1.8586,1.5782,-0.25563,2.4512
1491980679429,p1,8.5881,2.5491,4.22,-1.5853,6.1808,8.1155,1.4484,-3.2877,9.7048,-9.4794,11.084,-2.0513,0.93275,-1.3455,3.0798
1491980679469,p1,9.0083,2.8298,3.5759,-2.0315,5.8484,7.6933,1.7756,-3.7072,9.8002,-9.6279,8.5439,-0.91103,-1.2288,-3.4166,2.2458
1491980679509,p1,9.0014,2.5834,5.9393,-1.9195,6.0859,7.7121,2.1118,-3.6554,9.7604,-9.8985,7.2101,-1.4552,-3.4498,-4.8127,0.68795
1491980679549,p1,8.9113,2.1197,5.3536,-2.0934,5.9049,7.5376,1.7691,-2.4482,9.1767,-10.416,7.523,-1.451,-6.0772,-7.3198,-0.89471
1491980679589,p1,8.3155,1.956,4.8706,-2.0566,5.9241,7.5768,2.1251,-2.4299,8.8738,-10.176,9.1264,-0.81763,-8.3866,-7.7663,-2.5934
1491980679629,p1,8.301,1.8317,4.4966,-1.6,5.8909,7.8978,1.984,-2.6041,8.9187,-9.5343,9.4125,-0.47492,-9.4463,-9.2666,-3.6613
1491980679669,p1,8.2222,0.97972,4.6695,-1.0899,5.834,8.1146,1.7378,-2.569,8.9779,-7.7419,8.2254,-0.062463,-8.4085,-11.333,-3.5746
1491980679709,p1,8.3819,0.11853,4.8144,-0.51616,5.6877,8.2778,1.5014,-2.5678,8.9645,-5.1117,5.3766,0.33862,-8.2211,-11.32,-3.4668
1491980679749,p1,8.9407,-0.76865,3.2386,0.20013,5.2893,8.4116,1.5074,-3.2308,9.0348,-3.1158,3.4513,-0.099376,-8.9642,-12.213,-3.422
1491980679789,p1,8.4224,-0.87397,4.6888,0.65086,5.1559,8.4138,1.5128,-3.4369,8.8722,-1.5958,1.5799,0.47342,-8.6477,-11.771,-2.1604
1491980679829,p1,8.4816,-1.0075,4.6138,0.097201,5.2049,8.3183,1.2259,-4.0142,9.2838,-0.050996,0.62411,0.94067,-8.8388,-10.776,-0.009369
1491980679869,p1,8.1334,-0.75146,4.2697,-0.3855,5.0945,8.1058,1.1608,-4.2366,8.9541,1.3088,0.96327,1.838,-8.9443,-10.698,-0.90743
1491980679909,p1,8.3105,-0.95426,4.6129,-0.26069,5.1356,8.131,0.40729,-4.0731,9.2528,-0.41959,3.048,2.0561,-9.6017,-9.3483,-1.4229
1491980679949,p1,8.7786,-1.4823,4.1877,-0.30468,5.2491,8.2261,0.35521,-5.0908,9.524,-2.193,4.3676,0.47339,-10.166,-10.659,-1.8469
1491980679989,p1,8.8004,-1.6746,4.0598,-0.005351,5.2965,8.4444,0.057144,-4.4573,9.1686,-2.5902,5.1248,-1.6288,-8.6264,-8.7725,-0.77734
1491980680029,p1,8.8517,-1.4999,4.7328,-0.32898,5.2295,8.2574,0.66587,-4.2005,9.1661,-4.3604,5.3852,-1.0118,-8.3829,-6.7733,-0.30465
1491980680069,p1,9.042,-1.0979,3.8714,-1.1186,5.6761,8.1744,0.4372,-4.3521,9.0332,-7.0073,7.4286,-0.75212,-8.7629,-9.9682,-0.4691
1491980680109,p1,8.2085,-0.66275,4.1664,-1.053,5.4979,7.9334,0.52775,-4.5004,8.8856,-10.611,8.9072,0.96708,-7.6845,-9.9575,-0.68991
1491980680149,p1,8.3505,-0.48676,4.3327,-1.0114,5.1403,7.6939,0.53765,-4.6171,8.9415,-10.894,8.689,0.8716,-6.1399,-8.7674,-1.2956
1491980680189,p1,8.6647,0.10102,4.9208,-1.3648,5.603,7.774,0.62216,-4.122,8.8462,-10.185,9.9165,0.33679,-4.4658,-6.9773,-0.58267
1491980680229,p1,8.6981,0.78299,4.7465,-1.2729,6.0708,7.7986,0.78746,-3.8604,8.7757,-10.569,10.605,0.42586,-3.6315,-5.4584,-0.26565
1491980680269,p1,8.6104,1.2571,4.913,-1.6818,5.7424,7.537,0.87748,-3.8222,8.8546,-10.46,11.079,0.16493,-1.5889,-2.5031,-0.028926
1491980680309,p1,8.7907,1.4935,4.7369,-2.6313,5.8952,7.0701,1.0506,-3.8715,8.7994,-10.403,12.323,-1.4034,0.46692,-0.85656,0.60791
1491980680349,p1,8.5308,1.4675,4.3319,-2.3708,5.8359,7.2756,0.80926,-3.8365,8.8783,-9.6927,9.3256,-1.3634,1.5309,-0.90772,0.99929
1491980680389,p1,8.7103,1.2025,3.5556,-1.9292,6.0857,7.7339,1.1135,-3.5876,8.7196,-9.0471,8.2673,-2.3622,1.1702,-1.5331,0.88692
1491980680429,p1,8.6516,1.506,3.7362,-1.6502,6.0036,7.6745,0.81623,-3.7154,9.0181,-9.976,8.7588,-2.4039,-1.0215,-4.0171,0.64895
1491980680469,p1,8.376,1.5893,3.8391,-1.7011,6.1189,7.8837,0.47406,-3.1578,9.0961,-11.47,8.947,-2.194,-3.2576,-5.5557,-0.71531
1491980680509,p1,8.635,2.9788,4.1037,-2.4735,5.4444,7.0277,0.7674,-4.0712,9.8353,-10.491,8.097,-0.67279,-6.5583,-8.7847,-0.055118
1491980680549,p1,9.4926,2.0489,5.2307,-2.4683,6.5409,7.8858,1.7909,-3.7106,9.0279,-9.6391,8.2104,-0.070554,-8.6253,-8.333,-0.41754
1491980680589,p1,9.4154,1.4642,5.2487,-1.8688,6.103,8.1742,1.3235,-3.6877,8.4336,-8.0818,7.9871,0.9964,-7.6675,-8.7772,-0.70139
1491980680629,p1,8.9981,-0.33138,4.9355,-1.4267,7.3381,9.4171,1.11,-4.0551,8.1581,-6.3064,7.1826,1.3631,-7.7667,-9.9278,-0.52686
1491980680669,p1,8.7319,-2.1985,3.6829,1.6173,4.4174,9.6728,0.62453,-3.9174,8.5053,-3.7316,6.0242,1.0259,-9.7821,-9.8416,-1.121
1491980680709,p1,8.5105,-3.0289,4.3025,1.169,2.8425,8.4793,-0.05665,-3.0881,8.3925,-2.1109,4.5019,0.72249,-10.405,-10.683,-1.0068
1491980680749,p1,8.8074,-3.3789,4.1532,0.44417,3.6434,8.3303,0.057535,-4.5612,8.9284,-0.97281,2.4523,0.50749,-9.1576,-12.653,-1.1404
1491980680789,p1,8.2405,-2.2894,3.3204,-0.62389,4.0168,8.3546,0.26198,-4.6359,9.3533,0.3145,1.799,0.1214,-9.3798,-11.406,-0.64028
1491980680829,p1,7.7816,-1.2365,3.9953,-0.50126,4.3851,7.4262,0.40432,-5.0829,9.0845,0.47864,1.8371,0.12466,-9.1554,-11.135,-1.5995
1491980680869,p1,8.3481,-1.02,4.3143,0.15886,5.0244,7.0638,0.61208,-5.1605,8.5071,-0.96689,2.8191,0.66478,-8.209,-9.0822,-2.5043
1491980680909,p1,8.0622,-1.5003,4.5627,0.029774,5.3788,7.4729,0.23694,-5.1925,8.4409,-2.2345,3.5145,-0.021714,-8.4317,-7.8933,-2.5049
1491980680949,p1,8.429,-2.6524,4.7967,-1.7506,5.0908,8.897,0.33108,-4.6733,8.4259,-2.9152,4.701,-1.0271,-8.6374,-9.2249,-3.8268
1491980680989,p1,8.8621,-3.1546,3.5284,-1.8187,5.0964,7.7568,-0.28855,-4.4085,8.7102,-4.8033,5.5062,-1.6661,-8.4495,-9.559,-2.5396
1491980681029,p1,9.0268,-2.3458,4.7286,-2.2262,5.7939,7.9324,0.3162,-4.9663,9.3086,-8.1411,6.8419,-1.412,-8.0156,-10.236,-1.8318
1491980681069,p1,8.763,-0.76264,5.8112,-2.1661,5.3396,8.5942,0.29881,-4.5769,8.9079,-11.16,7.9765,0.61943,-8.3754,-11.03,-0.68207
1491980681109,p1,8.5278,-0.32895,5.2751,-1.6382,4.7479,8.6069,0.48687,-4.7013,8.6684,-9.0938,10.225,1.2437,-7.0104,-10.291,-0.2237
1491980681149,p1,8.1852,-0.39938,5.0482,-1.7466,5.0226,7.9829,0.36412,-4.0421,8.4008,-9.8163,11.725,2.3005,-4.803,-7.5996,0.50069
1491980681189,p1,8.0614,-1.0971,5.6396,-1.8171,5.7408,7.3733,0.49623,-4.4706,8.6499,-9.5788,11.803,1.8025,-2.6387,-3.5617,0.74239
1491980681229,p1,8.6025,-0.57197,4.7593,-2.1823,6.5081,7.151,0.8119,-3.9335,8.8311,-9.4586,10.821,-0.11479,-0.85067,-0.79322,1.3478
1491980681269,p1,8.7636,0.50055,4.8496,-1.9696,6.506,7.0867,0.67086,-4.5172,9.6704,-10.249,9.9532,-1.3302,0.2519,-0.33782,2.0924
1491980681309,p1,9.1486,1.4321,4.5452,-2.4758,6.4089,7.1171,0.80329,-5.0425,9.7476,-10.409,9.0095,-1.7826,-0.35896,-2.4544,1.4787
1491980681349,p1,8.8527,1.9233,4.5611,-2.8831,6.4246,6.8911,1.4712,-3.2713,8.6927,-10.06,7.693,-2.3143,-1.379,-3.6174,2.168
1491980681389,p1,8.4055,1.3384,3.5243,-2.5047,6.4035,7.2336,1.5582,-2.5811,8.1636,-10.366,9.2056,-2.022,-2.7725,-3.7002,2.0994
1491980681429,p1,8.4944,0.74852,2.6483,-1.9787,6.2846,7.7248,1.6438,-2.6343,7.8529,-9.882,8.3055,-1.5311,-3.2696,-4.597,0.71399
1491980681469,p1,8.9239,0.45387,3.2241,-1.8168,6.4677,7.955,1.4591,-3.2296,8.5182,-9.6565,8.0364,-1.5263,-4.1554,-5.2851,0.002389
1491980681509,p1,9.5173,0.71671,4.8567,-2.8839,5.2501,7.1045,0.54341,-4.4012,10.278,-9.9002,8.7571,-1.9371,-6.5865,-6.814,-1.7387
1491980681549,p1,9.8293,1.1098,5.9658,-7.7618,2.9134,6.1355,0.95205,-3.6565,9.6255,-9.2624,8.6503,-0.9038,-9.6643,-10.676,-1.8758
1491980681589,p1,9.4599,1.1327,4.6948,0.41188,12.567,10.05,1.2688,-3.529,9.4227,-8.6854,8.7236,0.053093,-9.4508,-12.903,-1.8334
1491980681629,p1,8.8759,0.61817,4.8512,2.5932,3.6793,8.3801,1.3642,-3.4045,8.7863,-6.3106,6.1959,0.57625,-6.4905,-11.179,-3.3924
1491980681669,p1,8.214,-0.44543,5.3913,1.8065,4.9329,8.3664,1.7767,-3.5292,8.1835,-3.1286,3.403,0.69574,-8.6462,-10.964,-2.0984
1491980681709,p1,7.7955,-1.1572,4.533,0.65672,5.5667,7.6988,1.6765,-3.422,8.2779,-1.8642,1.8009,1.1881,-8.4223,-11.503,-1.9766
1491980681749,p1,7.6319,-1.4715,3.7912,-1.4149,3.3199,7.1241,1.0606,-3.8906,8.5701,-1.0783,1.6675,1.5642,-9.1241,-10.532,-1.1341
1491980681789,p1,7.8359,-1.5395,5.5828,-0.62897,5.5213,8.1062,0.26651,-4.2028,8.8764,-0.38278,1.624,1.8483,-8.9898,-10.545,-1.7296
1491980681829,p1,8.2892,-0.59199,4.8389,-0.014885,5.1173,8.3852,-0.24303,-4.5323,9.8475,-0.086423,2.1274,1.9287,-8.8234,-9.1988,-2.5076
1491980681869,p1,8.7091,-0.30434,4.3068,-0.11042,4.172,8.3317,0.00462,-5.4077,9.8225,-1.1857,3.4687,1.1774,-8.9585,-9.2496,-2.7416
1491980681909,p1,8.4011,-0.44563,5.0645,-0.76537,5.5446,8.2902,1.0421,-4.6536,8.9254,-2.4336,4.6222,0.33322,-8.7785,-9.0184,-2.8799
1491980681949,p1,8.6159,-1.0157,4.5551,-0.65093,5.2506,7.9348,1.2365,-4.0757,8.4048,-3.6952,5.6693,-0.17346,-8.9125,-8.8255,-2.3362
1491980681989,p1,8.5201,-0.68219,4.6983,-0.37879,5.2717,8.0678,0.65231,-4.4467,8.4538,-6.0143,6.1273,-0.67823,-8.688,-9.5776,-1.184
1491980682029,p1,8.2899,-0.36289,4.9747,-0.51456,5.0405,8.236,0.73993,-4.462,8.5923,-8.9356,7.3859,-1.331,-8.0358,-9.7331,-0.30676
